Bleuatre	2.78947
Cornicing	2.7931
Uncompanionable	2.7931
Friges	2.79412
Bacchii	2.79412
Blackener	2.79487
Alamort	2.79487
Insolations	2.79487
Pettiest	2.79487
Magnifical	2.79545
Evented	2.8
Belabors	2.8
Airproof	2.8
Rheobasic	2.8
Sufficience	2.80435
Bladderlike	2.80556
Macrozamias	2.80556
Misapplies	2.80556
Serks	2.80597
Phenologists	2.80645
Scabble	2.80645
Dejecting	2.80702
Frettings	2.80851
Degging	2.80952
Tyrannizes	2.80952
Foliolate	2.81081
Affluences	2.81081
Aggrade	2.81081
Pinnatipartite	2.81081
Hasks	2.81132
Contuse	2.8125
Brusquerie	2.81818
Cowtree	2.81818
Erasement	2.82143
Gonorrheas	2.82353
Tiercels	2.82609
Beseechings	2.82759
Keelies	2.82759
Sforzandos	2.82759
Sneds	2.82759
Odontologies	2.82857
Whinnied	2.82857
Cleiks	2.82895
Bonces	2.82979
Overfulness	2.83333
Mieved	2.83333
Venine	2.83333
Renitency	2.83333
Dungers	2.83721
Pullulate	2.83721
Radicates	2.83784
Tousing	2.83784
Tricornes	2.83784
Monofils	2.83871
Praecipes	2.84091
Devitalising	2.84375
Outhauls	2.84444
Pionies	2.84848
Easles	2.85
Enisle	2.85
Intermits	2.85
Agisted	2.85135
Apostrophize	2.85185
Rotls	2.85366
Deliquesced	2.85714
Recrowned	2.85714
Reclames	2.85714
Ticing	2.85714
Thumbstall	2.85714
Mutest	2.85965
Clype	2.86111
Closefisted	2.86207
Orotundity	2.86207
Supplicatingly	2.86207
Prosses	2.86486
Stanched	2.86486
Owts	2.86538
Desined	2.86667
Boltropes	2.86667
Brattling	2.86667
Movably	2.86667
Trijugate	2.86667
Dowls	2.86842
Undebauched	2.86842
Thirsters	2.86842
Engrains	2.86957
Infefts	2.87037
Sweetmen	2.87097
Sosses	2.87097
Hauding	2.87179
Exulceration	2.87273
Hairsplitters	2.875
Coaxers	2.875
Resoled	2.875
Straicht	2.875
Elains	2.8764
Rebuilded	2.87692
Amortisement	2.87879
Teend	2.87879
Caese	2.87931
Douched	2.88095
Retimes	2.88136
Bumbailiff	2.88235
Boked	2.88235
Merrygoround	2.88235
Pernancy	2.88525
Vaporise	2.88571
Knottiest	2.88636
Ornithologic	2.88679
Gauje	2.89189
Foretooth	2.89189
Epitomical	2.89189
Hovelling	2.89189
Cloking	2.89286
Unblunted	2.89286
Peacocked	2.89286
Peculates	2.89286
Raxing	2.89583
Dited	2.89655
Brominism	2.89655
Loggerheaded	2.89655
Unlashed	2.89655
Confix	2.8972
Besmears	2.89744
Dded	2.9
Inshrined	2.9
Monged	2.9
Ventripotent	2.9
Dejectedness	2.90244
Grubstaked	2.90323
Emptins	2.90323
Adjures	2.90323
Immit	2.90323
Outdaring	2.90323
Sodiums	2.90323
Avicular	2.90476
Kathodes	2.90625
Oulk	2.90625
Radioactivated	2.90625
Pulverizations	2.90625
Fleme	2.90698
Agists	2.90741
Honeying	2.90909
Luetics	2.90909
Whigmaleeries	2.91111
Excruciations	2.91176
Haymows	2.91176
Outsoars	2.91176
Pearlier	2.91304
Baldest	2.91429
Suppuratives	2.91429
Inconie	2.91667
Circuminsession	2.91667
Glidings	2.91803
Comparts	2.9186
Cheekier	2.91892
Ronts	2.91935
Ptisans	2.92135
Teering	2.92308
Wreather	2.92453
Bidings	2.92593
Botted	2.92857
Overemphatic	2.92857
Appurtenants	2.93023
Tusses	2.93023
Fatidical	2.93103
Bodements	2.93103
Leadworts	2.93103
Portess	2.93103
Salsolaceous	2.93103
Collyriums	2.93182
Dimmish	2.93333
Beefwoods	2.93333
Reconducted	2.93333
Touks	2.93333
Presorts	2.93333
Sutile	2.93333
Designment	2.93548
Holloing	2.93548
Aphonias	2.93548
Creepingly	2.93548
Tutties	2.93548
Sightliness	2.93548
Notodontids	2.9375
Sequestrating	2.94
Flocculations	2.94118
Checkerberries	2.94118
Ochroleucous	2.94118
Pediform	2.94118
Deflowers	2.94286
Bauking	2.9434
Wauled	2.94444
Stenciller	2.94444
Ensate	2.94595
Dushes	2.94872
Hygrology	2.94872
Gormandize	2.95
Herye	2.95122
Insensibleness	2.95122
Curred	2.95122
Solemnising	2.95122
Gerents	2.95238
Ungarnered	2.95349
Swinehood	2.95455
Demeane	2.95556
Lingeries	2.95714
Wagerers	2.95833
Clergyable	2.96078
Photosensitize	2.96296
Lowts	2.96429
Masspriests	2.96429
Blushless	2.96552
Backwardations	2.96552
Forestalment	2.96667
Asarums	2.96667
Metamorphisms	2.96667
Towardly	2.96667
Freets	2.96774
Foredoom	2.96774
Nutjobber	2.96774
Timidest	2.96774
Pollices	2.96774
Peckes	2.96774
Faecula	2.9697
Lividness	2.9697
Calefacients	2.97059
Coralwort	2.97143
Unclerical	2.97143
Reprinter	2.97143
Winebibbers	2.97143
Enquiringly	2.97222
Merome	2.97222
Rateably	2.97222
Fraenulum	2.97297
Interpretated	2.97297
Unarming	2.97368
Unrifled	2.97436
Propagandise	2.97561
Unaptness	2.97619
Reremouse	2.97619
Knurs	2.97701
Inwick	2.97778
Piing	2.98148
Plenarty	2.9863
Gledes	3
Fordoing	3
Fevering	3
Dispondee	3
Bullterriers	3
Hypersthenes	3
Hawkbits	3
Allspices	3
Ingener	3
Inaccessibly	3
Irremeable	3
Instilments	3
Cortins	3
Circumstantiated	3
Controvertist	3
Overproduces	3
Maltalent	3
Meditativeness	3
Unvaluable	3
Uncart	3
Vulpicide	3
Razures	3
Rarify	3
Rebaptised	3
Plausibleness	3
Stairlike	3
Schizophyte	3
Sotols	3
Swingboats	3
Swapt	3
Froren	3.01887
Unfrequently	3.02105
Disbars	3.02326
Redundances	3.02326
Supersedere	3.02381
Rapacities	3.02439
Unlive	3.025
Slocken	3.02564
Geometrise	3.02632
Priestcrafts	3.02632
Gleamy	3.02703
Daftness	3.02703
Paralytical	3.02703
Recoveror	3.02778
Murrion	3.02857
Rebellows	3.02857
Trampet	3.02857
Stapples	3.02857
Herbelet	3.0303
Aneling	3.0303
Volatilise	3.03125
Dacked	3.03226
Diminuendos	3.03226
Cormidium	3.03226
Quicksilvered	3.03226
Lasket	3.03226
Skrike	3.03226
Eloigned	3.03333
Anilities	3.03333
Lanose	3.03333
Millwheels	3.03333
Rewaxing	3.03333
Tocked	3.03333
Somnolently	3.03333
Hylobate	3.03448
Hained	3.03448
Stottie	3.03448
Ecclesiolatry	3.03571
Headsticks	3.03571
Recook	3.03571
Peoplers	3.03571
Henneries	3.03659
Fingerbreadth	3.03704
Lackeying	3.03704
Yawping	3.03846
Petrifier	3.03846
Shelvings	3.04
Skriks	3.04444
Grumly	3.04545
Constipations	3.05
Prefacers	3.05
Cremates	3.05128
Besorts	3.05263
Nilghau	3.05263
Persicarias	3.05263
Overshading	3.05405
Debeak	3.05556
Choused	3.05556
Pioy	3.05556
Disunites	3.05882
Heaveho	3.05882
Gauffer	3.0597
Floreated	3.06061
Caudated	3.06061
Cordites	3.0625
Rieving	3.0625
Thereagainst	3.0625
Silkweeds	3.0625
Bivia	3.06452
Nomographer	3.06452
Overbearingly	3.06452
Ferities	3.06667
Heliographical	3.06667
Coryzas	3.06667
Sangarees	3.06667
Accourts	3.06897
Complaisances	3.06897
Maybirds	3.06897
Rifely	3.06897
Throatily	3.06897
Bouquetieres	3.07143
Giglot	3.07407
Cardecue	3.07407
Yowled	3.07407
Caressive	3.075
Pantables	3.075
Blowze	3.07692
Etwee	3.07895
Kitlings	3.07895
Dolabriform	3.08
Rowmes	3.08
Sentinelled	3.08
Adminicle	3.08108
Dissimile	3.08163
Disclamation	3.08333
Slackest	3.08333
Delible	3.08571
Baulky	3.08571
Antihysteric	3.08571
Quinzes	3.08571
Pawnce	3.08571
Scybalum	3.08696
Uptak	3.08824
Phytons	3.08824
Dossil	3.08974
Coxier	3.09091
Misdate	3.09091
Rammels	3.09091
Soboliferous	3.09091
Whops	3.09302
Solemnise	3.09375
Disrate	3.09677
Brocolis	3.09677
Bricoles	3.09677
Cashoo	3.09677
Phimotic	3.09677
Stiped	3.09677
Respiting	3.09756
Seroon	3.09756
Empoison	3.1
Eelgrasses	3.1
Brokenheartedly	3.1
Hydropathies	3.1
Asepalous	3.1
Aliped	3.1
Openest	3.1
Revivifies	3.1
Tartanas	3.1
Enounced	3.10256
Conniptions	3.10256
Fizzed	3.10345
Handlike	3.10345
Puled	3.10448
Airiest	3.10526
Immeshed	3.10526
Staccati	3.10526
Molies	3.10714
Ponderingly	3.10714
Eatage	3.10811
Jocoseness	3.10811
Quiverings	3.10811
Unrespected	3.10811
Rubbet	3.10909
Gunyahs	3.11111
Fiking	3.11111
Dishevelling	3.11111
Bagwigs	3.11111
Haussmannize	3.11111
Comade	3.11111
Unsubject	3.11111
Photogenically	3.11111
Sextonship	3.11111
Glift	3.11364
Bespice	3.11364
Electrochemic	3.11429
Inharmonies	3.11429
Overfullness	3.11429
Parthenospore	3.11538
Wairs	3.11628
Embalmings	3.11765
Defiladed	3.11765
Defeature	3.11765
Anorexy	3.11765
Unsubjected	3.11765
Protend	3.11905
Merciable	3.12121
Reembarked	3.12121
Religiouses	3.12195
Rarefies	3.12245
Foids	3.12281
Baffs	3.125
Corcasses	3.125
Torpors	3.125
Prisonment	3.125
Purlers	3.125
Saccharins	3.125
Sists	3.12676
Mulse	3.12727
Infere	3.12766
Elanets	3.12821
Decillions	3.12821
Reputes	3.12821
Wrongest	3.12879
Dayfly	3.12903
Unbosomed	3.12903
Protectionisms	3.12903
Crenelles	3.12963
Heaumes	3.13158
Ventages	3.13333
Rainproofing	3.13333
Recure	3.13333
Hoxes	3.13514
Galvaniser	3.13793
Aspicks	3.13793
Nemathelminth	3.13793
Mucros	3.13889
Remontoir	3.13889
Amenably	3.13953
Titrates	3.13953
Gentianellas	3.14286
Foulies	3.14286
Injudiciousness	3.14286
Recognizee	3.14286
Threnodic	3.14286
Ecchymosed	3.14634
Dyvours	3.14706
Intermaxilla	3.14706
Obdurateness	3.14706
Reproductiveness	3.14706
Becalled	3.14815
Honkytonks	3.14815
Iatrochemist	3.14815
Vimineous	3.14815
Obscureness	3.15
Moidered	3.15152
Reannexed	3.15152
Plumous	3.15152
Connivingly	3.15385
Carbonylic	3.15385
Corolline	3.15385
Windburned	3.15385
Sheaving	3.15385
Beesome	3.15625
Montarias	3.15625
Malleation	3.15625
Relumes	3.15625
Pokeweeds	3.15625
Poshteen	3.15625
Spadefuls	3.15625
Notchings	3.15789
Lixivia	3.15909
Jumart	3.16129
Haplosis	3.16129
Oversail	3.16129
Sapwoods	3.16129
Burliness	3.16216
Vauntings	3.16216
Slyest	3.16216
Corroborant	3.16438
Gratingly	3.16667
Barrenworts	3.16667
Hellova	3.16667
Veniality	3.16667
Venerably	3.16667
Ympe	3.16667
Sools	3.16667
Stringier	3.16667
Militated	3.17021
Bields	3.17073
Dollarfish	3.17143
Drupel	3.17143
Brawled	3.17143
Crumping	3.17143
Phenakism	3.17241
Saponifications	3.17241
Pannelled	3.17391
Catfaces	3.17647
Refrainment	3.17647
Sephens	3.17647
Travelings	3.17778
Housier	3.17857
Tophe	3.17857
Photosensitizes	3.17857
Subjectivisms	3.17857
Theaves	3.17949
Dittoing	3.18
Outshoots	3.18182
Uncessant	3.18182
Patible	3.18182
Spermic	3.18182
Veronals	3.18367
Jargonel	3.18421
Fumous	3.18519
Nettly	3.18519
Adeems	3.18605
Girthed	3.1875
Loured	3.1875
Organographic	3.1875
Urticas	3.1875
Sailcloths	3.1875
Robertsmen	3.18868
Illimitably	3.18919
Circumferentors	3.18919
Waftage	3.18919
Tractile	3.19048
Excogitate	3.19149
Vapidly	3.19178
Giltheads	3.19231
Aggrievedly	3.19231
Unpreaching	3.19231
Taxistand	3.19231
Fruicts	3.19355
Moonseeds	3.19355
Rectitudes	3.19355
Duskier	3.19444
Cockateel	3.19444
Wheedlers	3.19444
Soapiness	3.19444
Divings	3.19512
Mossgrown	3.19565
Beadier	3.19697
Eclose	3.2
Dominiums	3.2
Bumfs	3.2
Cocksy	3.2
Crumped	3.2
Natalities	3.2
Oxlike	3.2
Stooked	3.2
Squitters	3.2
Melanoses	3.20408
Laniards	3.20455
Eternise	3.20513
Reddles	3.20513
Inaugurators	3.20588
Unreprovable	3.20588
Streakings	3.20588
Gesticulated	3.2069
Affixture	3.2069
Antherid	3.2069
Weedier	3.2069
Halloing	3.2093
Reinoculations	3.2093
Papistically	3.21053
Thrissel	3.21154
Spermatics	3.21277
Bespatter	3.21429
Invecked	3.21429
Unhumanly	3.21429
Digynous	3.21622
Resiles	3.21622
Pighting	3.21667
Recomposes	3.21875
Arrogates	3.21918
Tintometers	3.21951
Enfranchises	3.22222
Despiteous	3.22222
Accoutring	3.22222
Undeceivable	3.22222
Reconcentrate	3.22222
Wried	3.22222
Planometer	3.22222
Chields	3.225
Undergrowths	3.225
Frontways	3.22581
Exheredation	3.22581
Electrothermy	3.22581
Spitchcocked	3.22581
Chupatti	3.22727
Upled	3.22727
Huckabacks	3.22857
Caenogenetic	3.22857
Unprincely	3.22857
Waygoing	3.22857
Sialids	3.22857
Foamings	3.23077
Eyeleting	3.23077
Allhallowen	3.23077
Incorruptness	3.23077
Yealing	3.23077
Proprietresses	3.23077
Prehend	3.23214
Bourds	3.23256
Bellfoundry	3.23333
Thropple	3.23333
Aggrandised	3.23529
Jazerant	3.23684
Inamoratos	3.23684
Unlimbered	3.23913
Oxslips	3.24
Obcompressed	3.24138
Prorogate	3.24138
Chiefesses	3.24242
Sabretaches	3.24242
Floridness	3.24324
Lethargical	3.24324
Savorless	3.24324
Chequed	3.2439
Lubricous	3.2439
Bractless	3.24444
Escalops	3.2449
Ulcerates	3.24528
Alterably	3.24752
Forfoughten	3.25
Heterogamete	3.25
Aerospaces	3.25
Crampet	3.25
Casuistically	3.25
Comfortlessness	3.25
Lambings	3.25
Mopsticks	3.25
Temperances	3.25
Photographists	3.25
Purblindness	3.25
Sidepaths	3.25
Strumose	3.25
Scientise	3.25352
Overhastiness	3.25641
Sauting	3.25641
Bingoes	3.25714
Bobsleighs	3.25714
Hydrotherapist	3.25714
Spaeing	3.25714
Bezoardic	3.25806
Lengtheners	3.25806
Palolos	3.25806
Salpinges	3.25806
Uglily	3.25862
Helloing	3.25926
Hardhanded	3.25926
Nutarians	3.25926
Uncocked	3.25926
Tholed	3.25926
Pandurate	3.25926
Mizzled	3.2619
Aloetics	3.26316
Narcotising	3.26316
Olent	3.26316
Unbashful	3.26316
Wooliness	3.26316
Setous	3.26316
Exulcerations	3.26471
Sooms	3.26471
Sexfoil	3.26471
Comported	3.26531
Brightish	3.26667
Bulletined	3.26667
Pearlworts	3.26667
Perais	3.26667
Echappes	3.26829
Bivalvular	3.26829
Foalfoot	3.26923
Undernamed	3.26923
Ohias	3.27027
Mawrs	3.27027
Protosteles	3.27027
Anural	3.27273
Nemn	3.27273
Uncherished	3.27273
Thoracoplasties	3.27273
Paraquets	3.27273
Anemogram	3.275
Grillings	3.27586
Crevalles	3.27586
Lodiculae	3.27586
Marbelizing	3.27586
Tonelessness	3.27586
Vambraced	3.2766
Battology	3.27907
Indiscerptible	3.28
Sallowed	3.28
Endited	3.28125
Deaded	3.28125
Imbosom	3.28125
Overdecoration	3.28125
Vagabonded	3.28125
Washier	3.28125
Gaitt	3.28169
Cuishes	3.28205
Listerias	3.28205
Joisting	3.28261
Quackish	3.28261
Imbittering	3.28571
Lubbards	3.28571
Melinites	3.28571
Vitalises	3.28571
Tricars	3.28571
Petrographies	3.28571
Bolled	3.28788
Serred	3.28846
Overbleaching	3.28889
Uncomeliness	3.28889
Crusily	3.28947
Eellike	3.29032
Cherried	3.29032
Whalery	3.29032
Unquarried	3.29268
Yieldings	3.29268
Transires	3.29412
Subornations	3.29412
Megagamete	3.29545
Unimpeached	3.29545
Gesnerias	3.2963
Barbicel	3.2963
Ichors	3.2963
Scouther	3.2963
Backfields	3.2973
Lichting	3.2973
Emaciations	3.3
Diathermous	3.3
Blockheaded	3.3
Breastsummer	3.30189
Besoming	3.30303
Alated	3.30303
Reoil	3.30303
Follying	3.30556
Interwove	3.30556
Untheological	3.30556
Rebored	3.30556
Stumming	3.30556
Stotinka	3.30556
